PostDate,Content,Author,RelativeDate,Likes,Dislikes
8 months ago,I'm aware of Thermal pass, seems like a great product. Just seemed very quiet here..Thanks to all for your input.,bill,,1,0
8 months ago,,bill,,1,0
8 months ago,I very new at this. Is there anyone that can provide some information as to what is going on here? Or are there like 10 people that own shares. Lots of volume some buying some selling. Did reverse split get voted on? and if so what will that mean for this company? So far it doesn't look great judging by the share price but I know that is not a true indicator of value or potential.,bill,,0,0
8 months ago,if the big news comes out before frydai it should hit .10 by the end of the week!!!,Eric.co,,0,0
8 months ago,it is strange to see price been kept so low when all good news are at the door???maybe someone don't want it to raise before r/s????,Eric.co,,2,0
8 months ago,with Internet of things hooking up with the two companies below, it is probable to assume that the product Thermal Pass is going to have good results in testing, this thing is going to go crazy!  I bought more at 0.019 today to lower my average share price. I really can't imagine anyone want to sell at these low levels.Toronto, Canada, August 6, 2020 – Internet of Things Inc. (TSX VENTURE: ITT) (OTC: INOTF) (FRANKFURT: 71T) (“ITT Inc." or the "Company”) www.iotintl.com, a software and solutions provider in the artificial intelligence and industrial IoT markets, is pleased to announce that it is working with the acclaimed engineering team at Makel Engineering, Inc. to conduct rigorous testing procedures to ensure the successful launch of its fever-detection system, ThermalPass, later this month. ThermalPass accurately detects human body temperature at a distance to help mitigate the spread of the deadly coronavirus and other fever-bearing contagions.Toronto, Canada, August 20, 2020 – Internet of Things Inc. (TSX VENTURE: ITT) (OTC: INOTF) (FRANKFURT: 71T) (“ITT Inc." or the "Company”) www.iotintl.com, a software and solutions provider in the artificial intelligence and industrial IoT markets, is pleased to announce that it has joined forces with Get Ready™ www.getreadyglobal.com and Protect Your Office www.protectyouroffice.com to create Safe Site Global Association. This alliance will provide workplaces with the first comprehensive, end-to-end Infection Prevention and Control (“IPAC”) solution, along with policies and detailed procedures, infrastructure, PPE supplies and technology applications to minimize risk of spreading contagions. Not to mention US GOVERNMENT BAN ON CHINESE THERMAL CAMERAS OPTIMALLY POSITIONS THERMALPASS’ SENSOR-BASED FEVER DETECTION SYSTEMToronto, Canada, July 16, 2020 – Internet of Things Inc. (TSX VENTURE: ITT) (OTC: INOTF) (FRANKFURT: 71T) ("ITT Inc." or the "Company") www.iotintl.com, a software and solutions provider in the artificial intelligence and industrial IoT markets is pleased to provide an industry update. The United States General Service Administration (“GSA”) has directed that US government contractors must remove surveillance and camera equipment from Chinese blacklisted companies immediately. Failure to do so will result in these contractors being banned from future participation in any US government contracts.More,Nick,,0,0
8 months ago,this morning volume is uge!!!! anyone knows why? i think something is comming,Eric.co,,0,0
9 months ago,Does anyone know if they voted for the split and name change??,Nick,,0,0
9 months ago,New here.  I'm not really sure what to expect but I'm looking forward to the ride. Cheers all,En,,0,0
9 months ago,no one is budging, about halfway thru trading day and 8,700 shares traded that is a whopping $215(although I just picked up another 15,000 so Volume should about triple it is 9:49 am Pacific time) This thing is getting ready to rock!,Nick,,2,0
9 months ago,what is your opinion on reverse split? is it better to buy before it happens or after?,Eric.co,,0,0
9 months ago,i hope it will go up to .10$ before reverse split is done!  with all the things comming i hope to see the .10 before next friday, any isea's on it?,Eric.co,,0,0
9 months ago,Hello all, a new investor here. Put in just a bit of money :) see how this goes.,Richard,,2,0
9 months ago,News is out!,Pecker,,2,0
9 months ago,Additional information relating to the proposed name change and consolidation is included in the company's management information circular for its upcoming annual and special meeting of shareholders to be held on Aug. 21, 2020, ( which is tomorrow ),Levent,,0,0
9 months ago,August 7th but should get you excited!!https://www.youtube.com/watch?v=Zixs2Zt3Z8g&amp;feature=youtu.be&amp;fbclid=IwAR1K1us3lCUWGpTNuN9oBihH6V0-gvbNHVz_WrfhWO4D6rCI9JqSu39Qj14,Nick,,0,0
9 months ago,Wow so far only 250,000 in volume, 70,000 of it was me buying more :) that is only around $7,000 in total value, everyone must be holding.,Nick,,1,0
9 months ago,i can wait but what makes it so long, i'm hungry. thanks a lot.,Agustin,,0,0
9 months ago,What is this meeting I’m hearing about Friday?,Pecker,,0,0
9 months ago,yahoo doesn't seem to like when we post about forecast, they deleted my post were i see a big forecast gain???????????,Eric.co,,0,0
9 months ago,I must have missed something when did they talk about stick splitting.  It never ends up good,Sebastian,,0,0
9 months ago,ITT will pop very high soon as the reverse split is done and test are all done!!!! looking forward to make big big $$$$$$$,Eric.co,,0,0
9 months ago,slow but sure testing is ok. i like it .,Agustin,,2,0
9 months ago,We just need some PP,Bob Purple,,2,0
9 months ago,Just for fun, assume price of Thermal Pass is $7,000 and the profit to INOTF is half or $3,500 each.if INOTF sells 10,000 that is a profit of $35,000,000 and at a PE ratio of 20 that makes a value of $700,000,000 divided by 337,000,000 outstanding shares, that computes to $2.07 per share.And for more fun, if they sell 20,000 that makes the share price $4.14 I will take the gamble and load up on this baby!!More,Nick,,0,0
9 months ago,Avg. volume 262k shares ...... over 1 million a few days in the last week, how can this just be moving sideways and not up? not selling.... just a curiosity that crosses my small mind :),Kevin,,1,0
9 months ago,just follow the money and bet on it.,Agustin,,2,0
9 months ago,A video came out today, on Proactive investors interviewing the CEO of INTOF.he said 5,000 schools are interested in the product!!! not counting churches, businesses.there could be over 10,000 of these ordered in a couple weeks.This could be a $2.00 stock (prior to the reverse split.do a search for the video, apparently Yahoo does not like it when you post other investment domains.More,Nick,,0,0
9 months ago,just stay on it, we will be ok . just relax and wait.,Agustin,,0,0
9 months ago,so if thermapass retains anonymity of the scanee how do they identify the person with the fever,kevin,,0,0
9 months ago,I was fortunate enough to sell at 7cents and buy back at 2.5/3 let’s see if we can see 10 cents,Sebastian,,3,0
9 months ago,I don’t think there sell orders lol,Sebastian,,0,2
9 months ago,Wow 9 m shares,Sebastian,,0,0
9 months ago,https://finance.yahoo.com/news/aerospace-engineering-firm-works-nasa-143300097.html,Eco,,0,0
9 months ago,,Zana,,0,0
9 months ago,keep in mind there also may be a name change of the company soon.,Ataullah,,0,0
9 months ago,all I know is that mid august they were talking about finally releasing some 1000 units that have been pr- ordered.each unit is roughly an average of 6,900.each. that is a huge profit once the sales are completed..  even more The Us just banned all Chinese camera pass sensors so that opened up a huge market in the US.and if they are selling to the US EVERYONE that has bought this stock is goign to make HUGE money that's a fact. the Us market is Huge everypneknows that so even if they sre able to acquire a tiny percentage of that we are good!!!!! I been waiting patiently I bought at 4 cents then sold and made a small profit then bought at 5 cents and then screwed up and ended upselling again without makigna profit then I heard about thermal pass way back and bought at 0.8 cents and regret that price But I am very optimistic in the news the CEOs and all the people involved with this project it just makes alot of sense.. based on this data  its supposed to do every good.Lets hope everything goes well.i got 3200 in this let's go this thermal pass.More,Ataullah,,5,0
9 months ago,New filling for ITT.V,MjCrypto,,5,0
9 months ago,According the the video I just saw online from 07-21, we should see a big media event featuring the Thermalpass sometime this week. That may ignite the fuse.,Mik,,0,0
10 months ago,Sell, Limit orders are placed tonight, fingers are cross from here on in. Good luck everyone.,Keith,,0,0
10 months ago,It’s almost time boys and girls.  Hope you loaded at .03,GREG,,2,0
10 months ago,how the hell do you buy a stock that's under 1/8th of a cent lol,kevin,,0,0
10 months ago,Very Bullish!🤞🏽,MjCrypto,,0,0
10 months ago,https://imgflip.com/gif/48usam,MjCrypto,,1,0
10 months ago,What's your price predictions after the release of the thermal pass?  I am wishing for anything over $1.25..,Keith,,7,0
10 months ago,its about time to load your truck, its coming.,Agustin,,5,0
10 months ago,Good reentry point. The quiet says it all,Green,,0,0
10 months ago,Sooo . Is this company still in business ? What the heck . Get up and move !,Andi,,0,0
10 months ago,Load up at .04 .035. She’s gonna boom soon!,GREG,,2,0
10 months ago,6,900$ each Thermal pass!!!! 1000x6,900$= 6,9million                                                 10k  x 6,900$= 69 millionThis will go up over 1$,David,,4,0
10 months ago,Bought 5K today, Lets go Thermal Pass!  Should sell during these times.....,Mel,,3,0
11 months ago,Wow there is huge interest in their product ThermalPass,Masto,,0,0
11 months ago,Almost time for lift off!,Joseph,,0,0
11 months ago,Why are ppl not showing interest in what this company has to offer..,Sydsimm,,0,0
11 months ago,Weather Telematics partnership:https://web.tmxmoney.com/article.php?newsid=5655529617002545&amp;qm_symbol=ITT,Elijah,,4,0
11 months ago,Why aren’t more ppl talking about this stock?  Awesome products!,GREG,,0,0
11 months ago,https://www.iotintl.com/blogs/toronto-artificial-intelligence-company-blog/475211-thermalpass-and-internet-of-things-inc--featured-on-fox-com#.XtqP7GpKjOQ,Healthy,,0,0
11 months ago,https://twitter.com/iotintl/status/1268955755673276416,Healthy,,0,0
11 months ago,The biggest problem of this stock is the 331 millions outstanding share...,Sebastien,,2,1
11 months ago,great to see volume pick up again,red_october,,1,0
last year,There shouldn’t be any reason why this company takes off! It needs more publicity. Volume has been great lately!,Joseph,,0,0
last year,Bought at 0.05$ the other week. It’s my gamble stock!,Garv,,2,0
last year,Is someone know how much cost one Termalpass?,Sebastien,,0,0
last year,The product seem amazing. If they can make money with that soon. It can be very good !https://thermalpass.com/,Sebastien,,3,0
last year,Very exciting with large interest and growing GLTA,Green,,0,0
last year,bought 5k@0.0445,David,,1,0
last year,Very risky but very exciting !,Sebastien,,2,0
last year,in at .05 might as well get in before health canada approves this new detection system god lick to all,Darel,,1,0
last year,Seem very interesting here. Buyed some...,Sebastien,,1,0
last year,they have thermal pass and does not pose a risk to privacy great product n much needed better than others,Darel,,2,0
last year,https://finance.yahoo.com/news/strong-interest-thermalpass-fever-detection-142600674.html,Neil,,2,0
last year,Guys it’s halted any information thank you kindly,OH CANADA,,0,0
last year,One of the most exciting companies at a few pennies I know of. Cool and confident here,Green,,0,0
last year,This is an easy one at .045 with tremendous upside. Awesome company to follow. Going to be very exciting moving forward!,Green,,0,0
last year,What a weird response to good news,West,,3,0
last year,“From IoT - AI Labs Inc., our &nbsp;R&amp;D division, is developing an application for our patented sensor which will address the COVID 19 crisis and will also serve society in a post-COVID-19 environment. Moreover, our predictive AI technology combined with our cutting-edge data analytics engine, will fundamentally assist in pandemic crisis management. Current global realities have sparked innovation at ITT, and our AI Labs will be bringing forth novel real-world solutions in the very near term.”,Woodie,,0,0
last year,So far I’m out at .055/.065/.075,Sebastian,,0,0
last year,Any that bought at .04 or lower look to take some profits just incase if this is short lived you made 100-150% return in some cases which is insane on a penny stock.   Keep some for possible future moves but understand the markets we are in during this pandemic.   These moves are a gift right now.,Sebastian,,0,0
last year,This last few days have been great to get out of small positions bought back in the day at .015-.025,Sebastian,,0,0
last year,I invested in this I’m I too late to the show ?? Thoughts ?,OH CANADA,,0,0
last year,Any news ?,OH CANADA,,0,0
last year,Just got ITT on the radar.....Definitely coming alive after a long nap. GLTA,Green,,0,0
last year,Someone have any news here? Big move off the lows,Mark,,0,0
last year,What’s crazy is it didn’t even move the share price so I can even imagine how many spellings are stilling at .01  willing to buy,Sebastian,,0,0
last year,I hear you Alex,Sebastian,,0,0
last year,what's going on ?? 10 million?,Alex,,0,0
last year,Is this a dead dog or just a dog?,Mark,,0,0
last year,I bought 200 worth of shares last year thinking it was a great buy. Anything on this company yet?,Jeronte,,0,0
2 years ago,is this thing on *taps mic,Gee,,0,0
2 years ago,company needs more exposure.,Robbie,,0,0
2 years ago,Is it worth a penny? I see negativity. I was hoping to try doubling my money lol.,derek,,0,1
2 years ago,These guys need to pick up the pace! Give us some good news already.,Andrew,,0,0
2 years ago,do you think it will stay that low for much longer?,jeremie,,0,0
2 years ago,This week is the break out week!,Joseph,,1,0
2 years ago,What happened yesterday with the .15 spike?,Bob Purple,,1,0
2 years ago,What a joke a company can’t even file on time.   What the hell are they doing during the day?,Sebastian,,0,0
2 years ago,C mon where is everyone, obviously people are buying this so take the time to say hello,Sebastian,,1,0
2 years ago,Wow where did all this volume come from all of a sudden.,Sebastian,,0,0
2 years ago,$4million share sell interesting!!!,Sebastian,,0,0
2 years ago,Nice to hear.  Any correlation with this company?,Sebastian,,0,0
2 years ago,My new friend Joseph how are you.  Have you made an investment in ITT as well,Sebastian,,0,0
2 years ago,I guess I’m the only one on this forum lol,Sebastian,,1,0
2 years ago,Fingers crossed,Sebastian,,1,0
2 years ago,I’m not sure if many of you have had time to see the people on the board of directors and the accomplishments they have made in their careers.  I’m impressed that this company is able to attract these individuals especially in the spaces they are known for.  I have a strange feeling that when this stock has a chance to move it could be in large waves.,Sebastian,,1,0
2 years ago,As long as there is news and the company is doing things to get their name out there it’s a positive step,Sebastian,,1,0
2 years ago,You never know but for $3500 to hold 100k shares I think it worth the risk.,Sebastian,,3,0
2 years ago,This seems like garbage, but the world is going to be connecting to 5G in the next decade, this is a strong buy for long term gains, and its so cheap right now, that I don't think anyone would miss the $200/month to get 5000 shares for the next rolling 12 months. worth the speculative buy i.m.o,dcbeauchesne,,0,0
2 years ago,WHO'S buying this rip off anyway?RIP OFF,GOP.DowJones6500,,0,0
2 years ago,What is this junk? No one trades this garbage. Can't believe I bought this #$%$.,NazmusC,,0,0
3 years ago,Anyone have any opinions on these guys? Considering a small buy.... interesting company but obviously pure speculation.,Miguel,,0,0
3 years ago,just great they stop trade with no notification and the price drops.  tell the share holders what is going on,Jason,,0,0
3 years ago,why has the stock halted today,Jason,,0,1
3 years ago,What companies are under this one?,SmurfsYoDaddy,,0,0
3 years ago,We need some volume,Ian,,0,0
3 years ago,Exciting strategic partnership opportunities soon! Tomorrows Technology Today!http://iotintl.com/internet-of-things-inc-launches-new-subsidiary-blockchain-of-things-inc/,Mike,,1,0
3 years ago,Internet of Things Inc. Launches New Subsidiary, Blockchain of Things Inc.http://iotintl.com/internet-of-things-inc-launches-new-subsidiary-blockchain-of-things-inc/,Mike,,0,0
5 years ago,I wish some super smart, super savvy trader, or the company itself would comment on what is going on with this stock, even there U.S. stock is got a skip/gap in trading.  hmmm,Travis,,2,0
